file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
nep_6329_7489107700,0.0,3.2536666666666667,mfa_input,-47.15315805288461,-49.659460948063774,4.362007152493213,19.333040805430034
nep_2099_5118226450,0.0,5.557333333333333,mfa_input,-46.869818598246404,-48.380257163728984,4.362004822551736,5.726775223768241
nep_0546_0987384824,0.0,2.1866666666666665,mfa_input,-49.390861337043376,-51.55531120300293,4.355689687558333,18.190021589636345
nep_0546_6297249192,0.0,5.076333333333333,mfa_input,-46.10544183686024,-46.95376882881954,4.355683803188917,15.195577732764686
nep_0546_6303294475,0.0,4.717333333333333,mfa_input,-46.120336500264834,-47.18058505425086,4.351564446488978,14.411231177377596
nep_3960_8818291655,0.0,6.808666666666666,mfa_input,-49.48022209985316,-50.32253987238958,4.351564446488978,3.4503379214683285
nep_2099_0145260888,0.0,7.289333333333333,mfa_input,-49.82099837105624,-49.01194558627363,4.351564446488978,4.453143162165951
nep_0546_3659519943,0.0,8.129333333333333,mfa_input,-49.12389971555965,-51.51139486505744,4.351564446488978,2.9807116162036085
nep_9407_7452562092,0.0,3.84,mfa_input,-53.152587890625,-57.04697227478027,4.351564446488978,10.53484662907962
nep_2099_5741033366,0.0,7.875666666666667,mfa_input,-51.06920705107868,-51.572982837627464,4.351564446488978,6.0992541935736675
nep_2099_5868366489,0.0,6.073333333333333,mfa_input,-45.7482656764827,-46.580904339987136,4.351558996487651,8.36159485090264
nep_0546_9890598208,0.0,9.117333333333333,mfa_input,-45.41638397752193,-45.740020820893434,4.351558996487651,4.47007087639102
nep_0546_8843084784,0.0,3.318,mfa_input,-44.91012095256024,-46.22756524519487,4.351558996487651,2.695508325071824
nep_3614_6452583974,0.0,2.078666666666667,mfa_input,-48.25072772686298,-49.31468894264915,4.351558996487651,11.697550991482178
nep_7957_0767454215,0.0,2.949666666666667,mfa_input,-48.36457229872882,-47.48792099952698,4.351558996487651,15.869217851263441
nep_0546_2648125610,0.0,5.124,mfa_input,-46.34219741821289,-47.219910489595854,4.351558996487651,16.456101900730864
nep_3960_5475188361,0.0,3.967,mfa_input,-50.07153258816121,-50.34696318463581,4.351558996487651,4.615166226376983
nep_0546_8209964856,0.0,2.945666666666667,mfa_input,-45.43391154661017,-45.074707667032875,4.351558996487651,10.00132231494181
nep_2099_6055635685,0.0,4.76,mfa_input,-47.97644350709034,-47.117713594436644,4.351558996487651,7.3885089053871305
nep_0546_1847819546,0.0,4.564,mfa_input,-48.80512866639254,-48.0016928618809,4.351558996487651,11.6949950168228
nep_0546_1411086812,0.0,4.235666666666667,mfa_input,-46.75509931456368,-48.24449688780542,4.351558996487651,3.822670601361189
nep_0546_1950992198,0.0,5.963666666666667,mfa_input,-47.523077023909394,-48.07509650646801,4.351558996487651,11.572921610630235
nep_3614_4281830944,0.0,4.164,mfa_input,-47.98660982572115,-50.70715346426334,4.351557633987319,11.36445554431782
nep_0546_8729437951,0.0,2.6786666666666665,mfa_input,-47.074845499067166,-47.78005836749899,4.351553546486325,7.388144136960728
nep_0546_3433661851,0.0,6.014333333333333,mfa_input,-45.32582414725458,-45.89697625296456,4.351553546486325,8.704660149953174
nep_3960_8575619947,0.0,4.465333333333334,mfa_input,-49.13780236297539,-48.88348126411438,4.351553546486325,5.630297640406543
nep_2099_4379273998,0.0,7.189,mfa_input,-45.90805372044506,-47.16012766247704,4.351553546486325,4.336333639881815
nep_2099_7319541827,0.0,6.115333333333333,mfa_input,-50.43902547998366,-50.94211982278263,4.351553546486325,8.505080569442999
nep_6329_1647655370,0.0,4.491333333333333,mfa_input,-52.292790402282854,-52.56734481224647,4.351553546486325,11.738360543659972
nep_3960_0763662476,0.0,3.9263333333333335,mfa_input,-50.83328363549618,-51.17261550005745,4.351553546486325,13.682387259186749
nep_0546_1535070415,0.0,10.462,mfa_input,-47.237960086042065,-47.54416216784761,4.351553546486325,7.943668646069613
nep_0546_6753563278,0.0,5.174666666666667,mfa_input,-47.41447050290135,-48.059220018057985,4.351553546486325,5.461274266379576
nep_3960_8036214952,0.0,8.450333333333333,mfa_input,-49.946486686390536,-51.48491853148072,4.351553546486325,3.4522121488771624
nep_0283_7794093052,0.0,6.396,mfa_input,-51.91273193359375,-53.16740798950195,4.351542646483671,4.047417058009456
nep_6834_1383541352,0.0,6.031,mfa_input,-45.73480578876451,-45.376346458822994,4.351542646483671,3.3513546824606113
nep_0546_8472528244,0.0,4.793333333333333,mfa_input,-47.50081142353862,-47.22818030563055,4.351542646483671,6.370044897017962
nep_2099_0650526524,0.0,6.5263333333333335,mfa_input,-46.35193637538285,-47.001843618968174,4.351542646483671,9.611169932763435
nep_2099_7462065021,0.0,8.472333333333333,mfa_input,-45.69560304752066,-46.93396798225298,4.339531872122918,3.577453184758756
nep_6834_4333942251,0.0,3.4263333333333335,mfa_input,-53.006918504008745,-55.835695939905506,4.332065042505242,14.87773567050508
nep_3960_8400325336,0.0,5.168666666666667,mfa_input,-49.79688633341393,-50.52041716142134,4.313628205699699,5.331900352857611
nep_2099_6039823279,0.0,5.310333333333333,mfa_input,-45.01826594868173,-47.50184444280771,4.308187015873775,15.473976984409333
nep_2099_5032830850,0.0,5.486,mfa_input,-48.200435450819676,-52.7629520335096,4.308187015873775,11.254411401866914
nep_3614_4373332236,0.0,3.876,mfa_input,-46.80782860824742,-49.452524911789666,4.308187015873775,9.324652666126456
nep_6834_6045810218,0.0,5.446666666666666,mfa_input,-49.41575043004587,-50.15564857210432,4.29948410341869,3.903976007989428
nep_5687_9381893880,0.0,9.217333333333332,mfa_input,-47.656427941973966,-48.130170004708425,4.299483374876193,8.920300037573375
nep_3614_6197169372,0.0,5.0103333333333335,mfa_input,-49.19514876497006,-49.91630018518326,4.299483374876193,7.21183038881801
nep_6834_7338170386,0.0,5.973333333333334,mfa_input,-47.722348722780566,-48.400156221891706,4.299483374876193,9.634427920180823
nep_6834_9558302314,0.0,6.2876666666666665,mfa_input,-46.01852829391892,-46.57009757192511,4.294051776276459,6.803232922325508
nep_6834_5260978904,0.0,5.718,mfa_input,-46.14065231643357,-46.11210594177246,4.294049728331708,8.942991789208042
nep_6834_4927536600,0.0,5.124666666666666,mfa_input,-46.12421417236328,-46.51674300974066,4.2940476803869565,5.207403735659019
nep_6834_3897231867,0.0,5.318,mfa_input,-50.69949409656955,-51.21501668294271,4.252322031765567,6.335235614272374
nep_3614_4502307683,0.0,4.1,mfa_input,-46.960494474085365,-46.70984044889124,4.232004458172798,6.562735362751072
nep_6834_7871266412,0.0,4.767333333333333,mfa_input,-52.153334643605874,-52.22085309496113,4.230637789001738,4.757858241041248
nep_6834_9867321262,0.0,2.57,mfa_input,-49.94129225437743,-50.51383845011393,4.230631778202492,2.9176511968744254
nep_6329_7928569650,0.0,2.598,mfa_input,-53.90912334735577,-53.86455990717961,4.230631778202492,9.891603905046793
nep_2099_2672412961,0.0,8.834,mfa_input,-48.25609605039637,-50.89425882611956,4.223639186142087,5.19785474392507
nep_3614_6393951137,0.0,4.994,mfa_input,-50.48439457039078,-50.93799198590792,4.219273250912787,10.323806510913924
nep_3997_5871870645,0.0,6.144333333333333,mfa_input,-49.588717681188925,-50.55657663345337,4.2164067826438805,7.658672801489889
nep_6329_5513379453,0.0,3.1983333333333333,mfa_input,-54.579296875,-54.85463333129883,4.20797959467323,15.961108076673936
nep_0546_4061797802,0.0,3.308,mfa_input,-49.70372096865559,-49.5389601389567,4.199540406602521,7.226311381477059
nep_2099_7189813470,0.0,7.980666666666667,mfa_input,-46.84947231359649,-47.521603651449716,4.195139916658864,4.426919771406997
nep_6834_4647497340,0.0,6.36,mfa_input,-47.26456245086478,-47.97617495262017,4.195139916658864,4.895869701836874
nep_2099_1308110078,0.0,6.809666666666667,mfa_input,-48.96392024596182,-49.62386479097254,4.195139916658864,7.346847633347096
nep_2099_9199393687,0.0,5.983666666666666,mfa_input,-45.75535639632107,-47.4276473681132,4.195139916658864,5.188953978860619
nep_3614_1697636245,0.0,4.473333333333334,mfa_input,-47.755487975391496,-48.80402555465698,4.195136563727027,6.108131643872152
nep_2099_2639367134,0.0,6.854,mfa_input,-47.54844890510949,-49.356278843349884,4.19513321079519,12.12312432690455
nep_3614_8849450592,0.0,3.0763333333333334,mfa_input,-51.08108005275974,-50.4076621444137,4.19513321079519,10.418845433358435
nep_6834_3924497885,0.0,9.340666666666667,mfa_input,-52.56241635438972,-53.715518088567826,4.1796378955129,3.1957985220965153
nep_0546_7238336677,0.0,7.281333333333333,mfa_input,-47.66764144059066,-48.351565013212316,4.17936850074285,5.666458755094801
nep_0546_8153093399,0.0,4.658666666666667,mfa_input,-50.612883080740346,-51.43639034695096,4.17936850074285,12.854344580925755
nep_2099_9346248354,0.0,10.644666666666666,mfa_input,-46.507254464285715,-49.288914279402974,4.17921538585229,5.310035551070959
nep_2099_0661714172,0.0,3.513333333333333,mfa_input,-43.65975004451567,-44.02729705072218,4.166560011703486,26.244199342420224
nep_2099_4169695290,0.0,6.773,mfa_input,-44.83105324501477,-45.50098481896806,4.166560011703486,9.564771544946675
nep_2099_1045072190,0.0,10.821666666666667,mfa_input,-46.62429600854898,-48.290664298861635,4.166550691937578,4.383032420935331
nep_2099_2765447007,0.0,7.273666666666666,mfa_input,-45.884397567056396,-46.900921221132634,4.166550691937578,17.51764032596732
nep_0283_5326639197,0.0,10.249333333333333,mfa_input,-50.113067835365854,-51.97950793247597,4.146790762185698,6.047854649611654
nep_2099_9621989525,0.0,10.342666666666666,mfa_input,-46.95174610130561,-47.65145064737195,4.140833910533162,6.192750449299689
nep_3960_0955434603,0.0,4.384666666666667,mfa_input,-47.9056703053653,-48.36321686725227,4.140789498865836,7.96711788915403
nep_0546_8269284289,0.0,3.8256666666666668,mfa_input,-48.09957877774151,-48.766018867492676,4.140789498865836,19.096243853906813
nep_9407_9632964143,0.0,3.0443333333333333,mfa_input,-52.77222964638158,-54.103445493257965,4.140789498865836,1.2786901283775904
nep_3960_0332935118,0.0,2.486,mfa_input,-49.355013805220885,-51.8188060760498,4.1407820969212805,8.996557430905739
nep_3614_3525354061,0.0,6.35,mfa_input,-49.91593873031496,-50.00264201752127,4.1407820969212805,4.480162049253288
nep_0546_0314559048,0.0,3.212,mfa_input,-47.06782393886293,-47.699305492898695,4.1407820969212805,9.657932363997537
nep_6834_2214582900,0.0,6.097666666666667,mfa_input,-50.65753714139344,-52.849469444968484,4.1407820969212805,11.963773764068367
nep_0546_3360525235,0.0,6.906,mfa_input,-46.8595587237699,-47.230749006395214,4.1407820969212805,7.427027830083022
nep_6587_9866347749,0.0,4.929333333333333,mfa_input,-52.456223060344826,-53.28079554239909,4.1407820969212805,9.894082559858099
nep_3960_1403101085,0.0,3.4646666666666666,mfa_input,-46.14157898302023,-48.39347940332749,4.140778395949003,10.291972883731987
nep_2027_6330960353,0.0,7.774,mfa_input,-50.86148145913771,-52.428298450651624,4.140778395949003,6.262816979951845
nep_6834_7235986256,0.0,6.043333333333333,mfa_input,-50.36504358961093,-52.57595971914438,4.140778395949003,8.174199432801075
nep_3614_4326078446,0.0,2.0136666666666665,mfa_input,-49.993295242537314,-52.281734466552734,4.140778395949003,14.798911623495826
nep_0546_1841446999,0.0,3.973333333333333,mfa_input,-45.8415459697733,-46.19404628753662,4.140778395949003,21.360212456519427
nep_3614_5752266752,0.0,3.6986666666666665,mfa_input,-50.03126055743243,-50.98202785915799,4.140778395949003,5.7751537854107955
nep_3614_5646128288,0.0,4.267,mfa_input,-49.83148693647541,-51.339441257052954,4.140774694976726,4.685318346758336
nep_5687_1436141857,0.0,8.198666666666666,mfa_input,-49.218740472560974,-51.20223878834346,4.140774694976726,7.1555795803538
nep_2099_7485154746,0.0,6.814666666666667,mfa_input,-45.24085386839207,-47.762262138953574,4.140774694976726,9.375318830329542
nep_0546_4418224893,0.0,4.943,mfa_input,-49.30795325151822,-50.04352378845215,4.140774694976726,4.71551550626636
nep_6587_3335469989,0.0,4.362333333333333,mfa_input,-53.00692105074541,-53.5059850440835,4.140774694976726,9.8782992107903
nep_0546_1046020727,0.0,4.604666666666667,mfa_input,-47.14489215353261,-48.2572238445282,4.140774694976726,21.389028695779643
nep_3614_0318125833,0.0,8.709,mfa_input,-49.02296659730195,-49.839734395345054,4.140774694976726,4.629279604940516
nep_0546_1757689247,0.0,5.230666666666667,mfa_input,-45.80063934034417,-46.39891052246094,4.140774694976726,4.667079458607368
nep_0546_9447623973,0.0,5.993333333333333,mfa_input,-45.994812317404005,-46.79483896493912,4.140774694976726,3.7036238717602714
nep_3614_8551686513,0.0,5.140666666666666,mfa_input,-46.39584219965953,-47.276513446461074,4.140774694976726,9.87934876439153
nep_2099_6985724525,0.0,5.957333333333334,mfa_input,-48.176895448825505,-50.7840259215411,4.140774694976726,5.67581610609788
nep_9407_1190775953,0.0,3.8296666666666668,mfa_input,-53.01246328328982,-53.430641837742016,4.140774694976726,4.000428338218812
nep_0546_2150970344,0.0,2.611,mfa_input,-47.55613924808429,-46.79035101996528,4.140774694976726,14.449104083400849
nep_6834_7318170766,0.0,7.463333333333333,mfa_input,-50.6865627094504,-52.70349382998339,4.140774694976726,4.759686932454482
nep_6834_6748541699,0.0,3.7953333333333332,mfa_input,-50.78369140625,-52.922460436820984,4.1406855185575715,10.187110658466796
nep_3614_9896531367,0.0,4.177333333333333,mfa_input,-52.473927183014354,-54.78947878898458,4.1406855185575715,3.515571370902803
nep_6834_7946628431,0.0,5.870333333333333,mfa_input,-48.91581265971039,-50.692459688348286,4.135080636440995,7.560482004466662
nep_6834_8941342606,0.0,5.326666666666667,mfa_input,-44.416568949343336,-45.335493788427236,4.12225583496559,8.536431977890105
nep_6834_0552603373,0.0,6.244,mfa_input,-50.148193359375,-49.95226253782,4.122255322979402,4.191831384818585
nep_6834_2972228580,0.0,5.725666666666666,mfa_input,-45.51742814681501,-45.83204456476065,4.122253787020839,8.520796671875699
nep_0546_8216444997,0.0,4.406333333333333,mfa_input,-48.05918721655329,-47.60876170794169,4.114906294062607,6.6705729825439
nep_2099_3979939574,0.0,5.671666666666667,mfa_input,-50.13640528549383,-50.223134114192085,4.109097394584434,1.214817708407784
nep_0546_5493767844,0.0,5.038666666666667,mfa_input,-46.13481212797619,-47.652583926331765,4.108881581138919,15.131378288183358
nep_9407_7958778449,0.0,3.1926666666666668,mfa_input,-50.75656654094828,-54.606730577422354,4.108881581138919,18.877844706544696
nep_6834_8304577409,0.0,4.169333333333333,mfa_input,-50.75068382793765,-50.8200112802011,4.108881581138919,7.895748628979392
nep_6329_1719997836,0.0,3.869,mfa_input,-52.76507994186046,-53.99932967291938,4.108881581138919,5.1410499390146285
nep_6329_6343405511,0.0,3.3886666666666665,mfa_input,-52.020038255899706,-53.94792401349103,4.108881581138919,9.919891272771455
nep_6834_2094802767,0.0,8.938333333333333,mfa_input,-50.1313050545302,-51.86414306394516,4.10065702465871,10.961318712014158
nep_0283_8694410705,0.0,6.456333333333333,mfa_input,-46.564933847716716,-48.8277787504525,4.100650549712487,5.562131612786036
nep_7957_1879972607,0.0,3.51,mfa_input,-51.469734909188034,-51.7125173001676,4.100650549712487,11.785085865418239
nep_3614_3114608421,0.0,2.083666666666667,mfa_input,-48.78485576923077,-51.136908939906526,4.100650549712487,16.33847219317128
nep_2027_4724560602,0.0,7.448,mfa_input,-50.5963139681208,-52.862600930129425,4.100644074766264,10.195142233223965
nep_3614_8138430097,0.0,6.399,mfa_input,-48.52745056152344,-50.2180576637143,4.097199291980031,11.637797865182472
nep_7957_6706814045,0.0,6.773666666666666,mfa_input,-52.94846288774003,-53.15650262966962,4.095401422751072,4.979922469819014
nep_0283_0816115484,0.0,5.140333333333333,mfa_input,-52.86473659411479,-54.175420459948086,4.065519763754408,4.043485906836899
nep_2027_9839171653,0.0,7.795333333333334,mfa_input,-52.719421073717946,-55.43933336922292,4.0655139779728025,7.640850135136212
nep_2099_6573413045,0.0,3.513,mfa_input,-46.92061743233618,-50.09244959694998,4.0655139779728025,4.116652590846002
nep_3614_1617717109,0.0,3.768666666666667,mfa_input,-49.339139174403186,-50.11936676502228,4.058906677999294,6.84203033119546
nep_0283_4905013597,0.0,6.378666666666667,mfa_input,-51.41641359717868,-52.373444666627975,4.058900604959033,3.6273239067800773
nep_6834_7597189861,0.0,5.471,mfa_input,-49.88876471092322,-52.430925369262695,4.0550311393824625,6.644517480335804
nep_6834_8623317500,0.0,2.1593333333333335,mfa_input,-51.161697952835645,-50.63920998573303,4.055028225212472,9.928834543882601
nep_6834_9683958153,0.0,5.130333333333334,mfa_input,-48.488140381335285,-50.054255447387696,4.055028225212472,5.544577043216853
nep_6834_7680945837,0.0,6.235666666666667,mfa_input,-51.408772786458336,-53.34673279982347,4.055026768127476,3.525413448467571
nep_2099_0065310479,0.0,4.647666666666667,mfa_input,-43.33376176075269,-44.33438668251038,4.055025311042481,10.675065885111142
nep_2099_9426216742,0.0,10.602,mfa_input,-49.50984669811321,-50.0299325995489,4.0550194827025,4.326770528926742
nep_6834_4749249410,0.0,4.1146666666666665,mfa_input,-48.69946110857664,-51.544654316372345,4.042461885113719,4.090302912642667
nep_6834_0366308552,0.0,4.182,mfa_input,-45.115584816088514,-45.669641706678604,4.013983723586612,11.547356704159958
nep_6834_3517640122,0.0,3.0003333333333333,mfa_input,-51.83474609375,-53.622214977557846,4.013982473934035,10.245651554802626
nep_2099_8696681190,0.0,6.790666666666667,mfa_input,-49.843968611929306,-50.525716096162796,4.013977475323725,2.738700068873378
nep_6834_4908524760,0.0,5.916333333333333,mfa_input,-49.80494813661318,-51.27371931912606,4.013977475323725,2.969929512506635
nep_5687_8177101812,0.0,10.583,mfa_input,-49.12529167651229,-50.59471363740809,4.013977475323725,11.632723506779467
nep_6834_0721157241,0.0,1.921,mfa_input,-52.93336486816406,-57.87846425374349,4.01229096538008,4.8455433343590375
nep_6834_9113225488,0.0,2.7493333333333334,mfa_input,-53.30341619318182,-52.31467056274414,4.01228974874659,7.267521600223002
nep_2099_2836882307,0.0,9.044333333333332,mfa_input,-48.61095651272124,-49.85468661157709,3.995609254886525,3.9517173374105763
nep_6834_7999704556,0.0,2.323,mfa_input,-47.86996565193966,-50.98455190658569,3.9953238882494286,14.355437553615214
nep_3960_5573354506,0.0,3.4393333333333334,mfa_input,-47.981530477834305,-49.855204582214355,3.9796537287326887,5.232671546091751
nep_5687_5221520278,0.0,6.539,mfa_input,-48.46323406441132,-51.15869115193685,3.9796517363258386,5.342859423118657
nep_3960_2665932010,0.0,5.166333333333333,mfa_input,-47.72633205391683,-49.82628401120504,3.979647751512138,10.404870435646885
nep_6329_0011062271,0.0,3.4426666666666668,mfa_input,-52.48082644440407,-55.661443894909276,3.971107046060067,12.187315793080636
nep_2099_3420424836,0.0,7.955666666666667,mfa_input,-49.00674269786432,-51.3624790288225,3.9711058810893283,3.650628370387091
nep_3614_3294858754,0.0,2.650333333333333,mfa_input,-50.412687942216984,-50.887949581803944,3.9524397601870556,7.237148069627693
nep_0546_8072356175,0.0,5.3853333333333335,mfa_input,-47.52583632884972,-49.02611951685663,3.9524397601870556,13.750105867916123
nep_6834_4333659850,0.0,9.283333333333333,mfa_input,-50.723346578663794,-51.48312382581757,3.950459893654722,3.6463876556260537
nep_6834_5798576935,0.0,5.566333333333334,mfa_input,-45.29677331126571,-46.37824270460341,3.950459893654722,6.673946892095605
nep_0258_9284332098,0.0,4.118666666666667,mfa_input,-45.863191178701456,-44.23037261962891,3.927954380730815,16.87161867248144
nep_3960_9589047460,0.0,3.849,mfa_input,-50.26162743506494,-53.13485703644929,3.9279539760345084,3.071900231754487
nep_2099_0150100916,0.0,4.925333333333334,mfa_input,-46.470140561612574,-47.83441219689711,3.927953571338201,12.521574296649666
nep_3614_8039308199,0.0,3.3233333333333333,mfa_input,-48.56244117093374,-48.65079405813506,3.927953571338201,14.874790348874242
nep_2099_2117262310,0.0,6.129,mfa_input,-47.89995730526101,-49.17256389964711,3.927951952552973,4.477300434542025
nep_0546_0760148551,0.0,7.080666666666667,mfa_input,-46.52689133121469,-48.49495047557203,3.9279479005839564,12.754519838261235
nep_0546_5451941367,0.0,5.53,mfa_input,-45.86126808318264,-47.32628146580287,3.9138758766106743,9.361363678734216
nep_2099_8489266801,0.0,4.899,mfa_input,-48.334187659438776,-48.592750787734985,3.9138758766106743,6.174849848447591
nep_7957_7390775219,0.0,3.521,mfa_input,-49.81787664240057,-52.7638188412315,3.9138758766106743,5.580762388738089
nep_0546_4668652322,0.0,2.7693333333333334,mfa_input,-44.52474545916065,-45.83849790019374,3.913874200144756,8.165550818530225
nep_2099_0135911099,0.0,5.024,mfa_input,-47.75142399153386,-51.35916610558828,3.913873361911797,17.29683266422502
nep_0546_8930487507,0.0,4.651666666666666,mfa_input,-40.57267305107527,-39.56461902900978,3.913873361911797,24.73902387643983
nep_3960_1223729754,0.0,4.938666666666666,mfa_input,-48.9432605326417,-48.448101248059956,3.9138725236788376,12.349833500566463
nep_3614_2080513958,0.0,4.873666666666667,mfa_input,-46.5564681724846,-47.03687112981623,3.913869170747001,13.090232174314862
nep_5687_9553676573,0.0,9.080666666666668,mfa_input,-48.89340841822687,-49.742315383184526,3.913869170747001,8.238903240604632
nep_2139_3812513190,0.0,3.2056666666666667,mfa_input,-51.353162723909655,-51.927804244192025,3.913869170747001,6.349470054303412
nep_0546_7806448108,0.0,3.377,mfa_input,-46.63997781065089,-48.16409206390381,3.8943856352008086,5.4507023764586044
nep_0546_0324069539,0.0,4.790666666666667,mfa_input,-47.68905352948852,-48.42535812514169,3.8943856352008086,11.33941591310067
nep_3960_9623100236,0.0,5.4223333333333334,mfa_input,-47.709445629612546,-48.76527917207177,3.8943856352008086,6.610489870527694
nep_6329_4443049173,0.0,4.088,mfa_input,-54.54137377750611,-54.440329265594485,3.8943856352008086,12.098164410202791
nep_6329_3941790937,0.0,4.992,mfa_input,-52.90604646793587,-54.112278529575896,3.8943856352008086,15.42235456365701
nep_5687_3206436855,0.0,8.836666666666666,mfa_input,-49.83784643665158,-51.433235603042796,3.8943856352008086,7.846907727820943
nep_6329_9965813701,0.0,3.1093333333333333,mfa_input,-53.88340283360129,-54.91760227597993,3.894380185199482,9.703734834936729
nep_2099_4067442303,0.0,3.569,mfa_input,-45.70243839723389,-47.148623610987805,3.894380185199482,4.7846077116962515
nep_0546_2756840944,0.0,10.961666666666666,mfa_input,-50.004619069343065,-51.4349561467901,3.894380185199482,5.877299267375076
nep_6834_3591953077,0.0,6.181333333333333,mfa_input,-47.47430597694175,-48.95731544494629,3.894380185199482,6.567414762773534
nep_3614_7992101611,0.0,3.4476666666666667,mfa_input,-44.929622395833334,-45.56393062046596,3.894380185199482,13.14365987993661
nep_0546_0328643693,0.0,2.6696666666666666,mfa_input,-46.00008778089887,-45.766883002387154,3.894380185199482,19.608722815730964
nep_6587_0000343484,0.0,3.562333333333333,mfa_input,-49.63900653967696,-50.87523003511651,3.894380185199482,16.617922002271865
nep_6834_2289618148,0.0,5.757333333333333,mfa_input,-52.66145155164931,-54.8163312738592,3.894380185199482,3.59879411172151
nep_6834_7829580309,0.0,5.243666666666667,mfa_input,-50.955372584685115,-53.15752607981364,3.8943788226991503,5.024110692220088
nep_2099_6496884013,0.0,7.196666666666666,mfa_input,-47.34694552951389,-48.201586420943094,3.8943774601988186,8.32344721040463
nep_2027_8813767402,0.0,7.176,mfa_input,-51.945927271935936,-54.713878897733466,3.8943774601988186,14.005346463393535
nep_6834_3763135255,0.0,5.295333333333334,mfa_input,-47.04870651533019,-47.932894239238664,3.8943747351981552,9.197829944102889
nep_0546_5059471688,0.0,7.735333333333333,mfa_input,-47.48419836078811,-48.59283482510111,3.8943747351981552,4.816476870087211
nep_0283_3759375127,0.0,9.414,mfa_input,-50.62676839798087,-52.16610889849456,3.8943747351981552,4.181569477475424
nep_2099_2848092180,0.0,6.480666666666667,mfa_input,-47.72553469810957,-48.24217707316081,3.8943747351981552,4.861398205480182
nep_0546_3468463359,0.0,7.6386666666666665,mfa_input,-44.705824607329845,-47.07581512348072,3.8943747351981552,2.4108678397533616
nep_3614_7301704757,0.0,9.401,mfa_input,-50.442191655585106,-51.842106898625694,3.8943747351981552,6.0439676258280155
nep_0258_7605572831,0.0,2.9516666666666667,mfa_input,-53.33762248411017,-54.699685988887666,3.8943747351981552,20.502751520305296
nep_3614_8706844447,0.0,5.113666666666667,mfa_input,-50.967672150195696,-52.96677689803274,3.8943747351981552,5.915520215586739
nep_3614_5616611467,0.0,3.171666666666667,mfa_input,-49.795704357255524,-53.75915428444191,3.8943747351981552,4.738608445313496
nep_0546_6924932351,0.0,5.077333333333334,mfa_input,-47.42866480068898,-47.423428005642364,3.8943747351981552,16.141819566080343
nep_3614_9637658416,0.0,7.328,mfa_input,-49.17731070941337,-50.935905146044355,3.8943747351981552,6.168585259942935
nep_0283_7151562621,0.0,6.441,mfa_input,-49.84995814732143,-51.84524561995167,3.8943747351981552,4.398252625492258
nep_3614_3914303101,0.0,6.196,mfa_input,-50.491292842741935,-51.65185781966808,3.8943747351981552,8.322767636389965
nep_3614_2877234580,0.0,6.445,mfa_input,-47.62598413275194,-48.584997761634085,3.8844288824288418,3.952507589457266
nep_0546_9131901321,0.0,7.1273333333333335,mfa_input,-45.6820104312763,-47.4463876241661,3.8620793590889226,5.942373191997337
nep_2099_7724513822,0.0,8.333,mfa_input,-45.54885860594238,-47.972477650642396,3.8620793590889226,3.61960690791744
nep_2099_9776081621,0.0,6.856333333333334,mfa_input,-48.2614909803207,-49.51972198486328,3.8620793590889226,13.065023262103887
nep_6329_7372038748,0.0,4.312666666666667,mfa_input,-52.26385313950116,-52.42002013235381,3.8620734747195065,14.761741189016469
nep_2099_0489803071,0.0,8.181333333333333,mfa_input,-46.91857999694376,-47.84127542707655,3.8561006970512386,6.951094569731387
nep_3614_4324238954,0.0,3.6783333333333332,mfa_input,-45.46280570652174,-46.37178465036246,3.856092989738846,7.097430361425928
nep_0546_3803170301,0.0,3.2013333333333334,mfa_input,-48.49818420410156,-48.33396339416504,3.853746306910619,4.876648016217631
nep_3960_5515490709,0.0,2.482666666666667,mfa_input,-48.874322706653224,-51.50060089111328,3.841707605017012,12.43415634359251
nep_3614_1054907763,0.0,4.932,mfa_input,-50.901999080882355,-52.78279702559762,3.829071880296587,8.1792852922211
nep_3614_3923814677,0.0,6.918,mfa_input,-50.42287414197977,-50.196533203125,3.829071880296587,4.656282034248354
nep_2099_6989474730,0.0,7.800333333333334,mfa_input,-46.88269731570513,-48.19149449505383,3.829071880296587,4.652772038737748
nep_7957_8648955519,0.0,3.2203333333333335,mfa_input,-50.16805063567546,-52.00728494980756,3.829070261560031,19.29792873695333
nep_6834_3458812015,0.0,3.8796666666666666,mfa_input,-47.54804788176546,-50.791444941929406,3.8243170374455744,11.456728193743519
nep_2099_9491522688,0.0,6.555666666666666,mfa_input,-47.1453232183689,-50.025027656555174,3.8228409400718295,4.106263502141811
nep_2099_0119467480,0.0,7.566,mfa_input,-49.13750825627477,-49.872295786539716,3.8228409400718295,4.593863463412289
nep_2099_1166564592,0.0,8.833,mfa_input,-47.41008989241223,-50.00897827631311,3.8228409400718295,4.516161812556614
nep_3614_6731205801,0.0,3.6936666666666667,mfa_input,-49.65049648543361,-50.10408192296182,3.822839493626428,4.81345043201847
nep_0546_2878948778,0.0,6.5473333333333334,mfa_input,-46.96877683683206,-45.96788997034873,3.81252068009338,7.173977006787425
nep_0546_5641364661,0.0,1.961,mfa_input,-43.58104472257653,-45.86736590067546,3.812516695279679,10.36844032994113
nep_2099_8394596571,0.0,7.855,mfa_input,-48.04376888517812,-51.910919629610504,3.8105701613787595,1.31348690028792
nep_6834_4722070245,0.0,10.2,mfa_input,-50.74656862745098,-52.85420184665256,3.810567247208769,7.063543548476018
